,HEK293T,HeLa,A549,HaCaT,MCF7,HUH7,PC3,Tera1,JEG3,SKNSH
1_mirna_full_single_high_conf_148,0.19731531995591006,0.3966633481739919,0.328624700073622,0.35096420919214194,0.25068711165620516,0.32721524680219616,0.24735073803157753,0.2790972520933499,0.482694726463778,0.36931670394401633
1_mirna_full_single_high_conf_149,0.7316448093262546,0.9067684645536327,0.9776123537676757,0.9599579371818912,0.965058298447174,0.9406276831953554,0.8323701230398343,1.0037453068582298,1.1048087335069303,0.9053215373591897
1_mirna_full_single_high_conf_150,0.1167690796282685,0.2344422582424978,0.3448552005012454,0.2510004356394232,0.4227488183669765,0.24582394667458873,0.21789898725300968,0.13091450236781543,0.26004463630568325,0.3022119040761488
1_mirna_full_single_high_conf_151,0.9838478036788376,0.8607355595790314,0.9216552884945116,0.7754651587310145,0.8454267019387242,0.9815215926626494,0.852534726005426,0.911908111951669,0.8517599007573805,0.879448776972786
1_mirna_full_single_high_conf_152,1.0265110298339686,0.9237412906746896,0.9359101561317597,0.917993205197202,0.9372901309302502,0.8990893011698327,0.9179741232628185,1.00490829150362,0.9493299475675091,0.9982687497094441
1_mirna_full_single_high_conf_153,0.3947952087061904,0.3428762002146055,0.5271467379466984,0.5579001232633412,0.5273294599948655,0.6049141118001967,0.559441965955657,0.9713086234195152,0.59571961676866,0.4402438471659902
1_mirna_full_single_high_conf_154,1.0451874908703538,1.01328684487947,1.0979382472301185,1.0321610060335902,0.9899765268598689,1.0804612839939227,1.0082088995052085,0.9433852453526508,0.9803596103691291,1.0432198848837242
1_mirna_full_single_high_conf_155,0.9442049983252397,0.9524268537866989,0.9838301235674853,0.9845761380160212,0.9615543884706169,0.9914085433607587,0.9636915032851071,0.8278054232075086,0.8466546817869429,1.0478670058893262
1_mirna_full_single_high_conf_156,0.4487911871232388,0.37781680552940766,0.5488228242829459,0.5576301306931338,0.5243322532693242,0.6055446373170454,0.5744694356777112,0.8120333074464081,0.513382303023429,0.4997127287752613
1_mirna_full_single_high_conf_157,0.9966462295419939,0.9248665266185514,0.9741566429120505,0.9109046859780715,0.9623605011314019,0.9898634401037659,0.8695923032442122,0.8305522875484128,0.8891884237156562,0.9108209680082385
1_mirna_full_single_high_conf_158,0.5212221397983908,0.4477832413392394,0.7054108763816175,0.7103115680818225,0.7630814632624254,0.746746300978472,0.4612330250788528,0.8917324775336504,0.8057778110714452,0.42841726618608705
1_mirna_full_single_high_conf_159,1.0045189742578013,0.9732786789576892,1.01326825015064,0.9917905754622572,1.0341270092646244,0.9586135417246554,0.9401908414900031,0.906981693133467,0.9519525828818844,0.9438998289171532
1_mirna_full_single_high_conf_160,0.7621497323092359,0.6559744553294088,0.8024188242809805,0.8137735820026573,0.8736895235405913,0.818852281309908,0.702630144115083,0.8867016887191607,0.7171368325566982,0.7072097757100606
1_mirna_full_single_high_conf_161,0.8550568415619068,0.8813285886113182,0.8449069556678225,0.8000830556188903,0.9511825730066273,0.8906730990941951,0.7949674840449885,0.8249692791401322,0.8018001437480018,0.8501537596712673
1_mirna_full_single_high_conf_162,0.4531247428051085,0.5760028963744781,0.4666145952545173,0.5012964860068047,0.2810260537761415,0.5749879776065075,0.20927039932958916,0.19893633429435173,0.7834424097209737,0.9327267510235119
1_mirna_full_single_high_conf_163,0.9148489045563784,0.9870197002121704,0.9412061282956311,0.9684830698403228,0.9608920203486985,0.9599816094644499,0.9517718016798747,1.0133678811445692,1.0514907992417275,0.8934859128188347
1_mirna_full_single_high_conf_164,0.8348452471364378,0.8555115552814074,0.8526563928203255,0.828165292460441,0.7015214797580331,0.8286846570265505,0.7435352639249299,0.49982733159470377,0.7091784081208481,0.8857246230161911
1_mirna_full_single_high_conf_165,0.9018078586428219,0.9772626810218425,0.871170173618222,0.9557742681589066,0.9177974568402456,0.9352186642337907,0.9747746184674919,0.882832177597352,0.8374489779551738,0.9430801088296106
1_mirna_full_single_high_conf_166,0.2809442483897398,0.505570662711,0.5474768368468442,0.3268167372702418,0.38908064434900286,0.5812206379991676,0.30274036303349255,0.5761046123164819,0.9256744212385408,0.42853348418210047
1_mirna_full_single_high_conf_167,1.0859705119458924,1.2471053364922167,1.0759664229401817,1.1859180688035353,1.098088400135705,1.0556527116018124,1.2274051051868706,0.8477835264123337,0.9373932979972932,1.1307563621490928
1_mirna_full_single_high_conf_168,0.2926480983870964,0.552334792527758,0.7775633695050304,0.6635226715625407,0.7932065836982525,0.5648272614549851,0.5660331827553933,0.3233605341855285,0.7372829764486123,0.5851412676250364
1_mirna_full_single_high_conf_169,0.8160672546720362,0.9145898282853592,0.9286249827245352,0.9420481567467629,0.9299779275393074,0.9646134966763554,0.863274563033991,0.561549933551191,0.9202704525479874,0.8850993335883958
1_mirna_full_single_high_conf_170,0.9014507054810159,0.9518929250239649,0.9133582215914084,0.9538290128039381,0.942473466791318,0.8847009640040104,0.9603974574137008,0.9780338283430537,0.935985118483761,0.961730395561952
1_mirna_full_single_high_conf_171,0.8914569622636633,0.9009251718858802,0.9300887693036718,0.9507517669921077,0.973579133978353,0.9361779401320295,0.9028137474721942,0.9850097118715319,0.9732346417589303,0.992265878734819
1_mirna_full_single_high_conf_172,0.8731401717613541,0.8934626806732031,0.8749830230274933,0.8656392317010176,0.9310194826433947,0.8542026123819855,0.846339149230101,0.6777226166129254,0.609302389481713,0.9264589886022415
1_mirna_full_single_high_conf_173,0.8407734235639819,0.9369771719081941,0.9755683459839719,0.7866938798799361,0.8507324820808606,0.897243381544354,0.9146419882611794,0.3351081451439527,0.3720172840868458,0.8437101860527517
1_mirna_full_single_high_conf_174,0.06251543154510364,0.19832605151933044,0.39963730618091886,0.1817191140879866,0.4666049968442334,0.20549190665221104,0.12774487945685253,0.12053417249454647,0.47027333075294464,0.23638631982689384
1_mirna_full_single_high_conf_175,0.9671472477614096,1.0103027623703424,0.9960992827777353,1.0532471318642973,0.994417685847775,0.9125865203393991,1.0284318633718457,0.9778730677534744,0.8214333229851398,0.9998967390518113
1_mirna_full_single_high_conf_176,0.09347891584345905,0.30951237636365414,0.5098495506636541,0.2970996381667279,0.6041998027754029,0.33420469597685765,0.2087067760683355,0.19374525852522742,0.6173618791247614,0.3085469285246154
1_mirna_full_single_high_conf_177,0.9940940750207007,0.9903959700097114,1.0409237668766438,0.9888068962852598,1.0550940413931311,0.958937181188876,1.016189304105449,0.914802196105796,0.8761218554784924,0.9737280663047724
1_mirna_full_single_high_conf_178,0.8008308337273259,0.7186272836014789,0.7572871602563149,0.8528051782149478,0.7873387406516593,0.7753518031563801,0.6470995765457361,0.711858926720279,0.817093480031588,0.5802009244154773
1_mirna_full_single_high_conf_179,0.9733105069539051,0.9273039627368392,1.0363265316842953,0.9969928609598815,0.916983823917889,1.0083353487396483,0.9297278628316364,0.7885400410834729,0.7869944688008824,0.9309861382117242
1_mirna_full_single_high_conf_180,1.1221846673863571,1.1290919816348466,1.0812329164466288,1.1441657098993345,1.0243196997684065,1.0129113979208932,1.0787185469747254,0.953725199689715,0.9583542970778015,1.141193320031574
1_mirna_full_single_high_conf_181,1.0111343335694594,1.0514331832703128,0.966072822987968,1.0288218481137539,1.0114280680607843,0.9376382661817199,0.9925288783561886,0.889613899470951,0.869806421707604,1.0300744295594162
1_mirna_full_single_high_conf_182,0.995490303905706,0.9900345082930946,0.9508016191790867,0.9543179852433304,1.0505027365695057,0.9671929972710342,0.9719484928725453,0.8934909701777405,0.9100952382431772,1.0081346906222841
1_mirna_full_single_high_conf_183,0.8175935716745064,0.887019175022582,0.8625957949567884,0.9214778593312736,0.9700901188455998,0.8161277044708141,0.9330174735606838,0.9130097552871053,0.9123392159326034,0.9066478990386924
1_mirna_full_single_high_conf_184,1.295194210777514,1.2497928886343475,1.1899566491697484,1.2060259577585228,1.160962594535147,1.04414926934722,1.2057788944429568,1.1619445441713108,1.0885894106122789,1.203008785319379
1_mirna_full_single_high_conf_185,0.48226835173888044,0.5397020118032274,0.6722415245762534,0.7163008952357439,0.42147460958118094,0.5622271308508973,0.3283763087223627,0.5164465994224993,0.719341159036081,0.5056853909347807
1_mirna_full_single_high_conf_186,1.0150156412064697,1.0717504316843107,1.0232770448826087,1.0617253066693506,1.0872648129236113,0.9954274759991661,1.0255946904917392,1.0392744917845465,0.9690574403517744,1.0795003463582875
1_mirna_full_single_high_conf_187,0.8166254061409391,0.834772208210131,0.4357422961998117,0.7747231332044563,0.8353337480841341,0.5653844141240015,0.810641137296572,0.8071126971798384,0.8359131046230487,0.8926360510446106
1_mirna_full_single_high_conf_188,0.6205727126336712,0.63884174130588,0.6642709529946967,1.0343735799119582,0.6619428345567261,0.7782233797811524,0.6862195904802856,0.7370755410457005,0.8751211273052778,1.0532700916230409
1_mirna_full_single_high_conf_189,0.9170208467352584,0.9185354966601094,0.9057520620448949,0.9329979182936946,0.937797790590099,0.9325559168163441,0.9304617118439593,0.9491753301188876,0.9671171389899101,0.914167531819266
1_mirna_full_single_high_conf_190,0.8636847073873065,0.689267476809426,0.5000436096103279,0.7684262205877461,0.6268812546429589,0.7966731086128395,0.9933795835987066,0.8988123664116622,0.6954244135360503,1.0175703473201763
1_mirna_full_single_high_conf_191,0.9038411918128217,0.9150165901656454,0.8723504564865854,0.8791975409226301,0.9287426344351575,0.8569219601495538,0.8774917728594205,0.9393765523541551,0.8986088535768024,0.9119171558906831
1_mirna_full_single_high_conf_192,0.8910109829852083,0.8988183143007248,0.8615439676225923,0.8731516830198447,0.9001559102927026,0.8963721454473896,0.9077671731072471,0.7842007714743136,0.7803878670912231,0.9101072789740527
1_mirna_full_single_high_conf_193,0.6930288868814042,0.9023142244293652,0.3941510962599251,0.857292959970217,0.7463191577834697,0.4270996667021009,0.7805415099396333,0.8845353962929431,0.8643824274839089,0.9342307507947214
1_mirna_full_single_high_conf_194,0.9765592898592145,0.9303481932789681,0.9044147287498486,0.9097679380028099,1.013046696773892,0.8965704566158276,0.9505760849867362,0.8365641215153907,0.845171877927081,1.0243613551483401
1_mirna_full_single_high_conf_195,0.8580960785227046,0.8456046769506278,0.8871727642239328,0.8643153385144612,0.7592539263911253,0.8993128650039695,0.8485652998725843,0.8073256600891194,0.8397867752398798,0.7815780669073096
1_mirna_full_single_high_conf_196,0.9688639168751324,0.9966778027039084,1.001370008124995,0.955627310192222,0.97548177907866,0.944653526839718,1.005694069397978,0.8723653586384762,0.8661817693611482,1.034127619263494
1_mirna_full_single_high_conf_197,0.6154894611801561,0.6164724058806873,0.6914961682820097,0.720539420078641,0.8358581655365372,0.6993656643887486,0.816974026307622,0.9740952377233417,0.9694871464919367,0.7945239640680568
1_mirna_full_single_high_conf_198,1.007564111926393,0.9275761458230732,0.9174613929139561,0.9368546411742298,0.919622665008167,0.9343064062812044,0.9182947751972647,0.7844782933570185,0.7417432166645259,0.967688308191462
1_mirna_full_single_high_conf_199,0.31230017096337304,0.8944132075030578,0.8709583340736144,0.7469788350318087,1.011707532241143,0.9060999219885474,0.590476975296326,0.983007549246586,0.9884651355600056,0.9621986745901855
1_mirna_full_single_high_conf_200,0.636440747660694,0.8921118947527672,0.9124967845546926,0.8583585237491017,0.8216772796773613,0.7741225822671526,0.7994462718246318,0.8538171434317967,0.7668785387770667,0.7631157004668233
1_mirna_full_single_high_conf_201,0.7786536100198872,0.8874161593951354,0.8455135453276733,0.8482916453198414,0.9488788737435805,0.8944566014154794,0.8962780704392462,0.5370071511116522,0.5569999353589241,0.8400373227891378
1_mirna_full_single_high_conf_202,0.7739218090086203,0.8236992688576678,0.784362261610983,0.8635443280922095,0.9030623038123768,0.7656785470546278,0.8266976376197462,0.9384165201081045,0.9074938512603823,0.5347477296157728
1_mirna_full_single_high_conf_203,0.9324974170010385,0.964460667132721,0.9225942347770119,0.9365987724256553,0.9659723226814312,0.9520811600418625,0.9870788494818106,0.9018655915191605,0.9362268016666612,0.7550247970116276
1_mirna_full_single_high_conf_204,0.9950515891515289,1.0140903119077034,0.953381126231573,0.9266353279521139,1.0253004890167674,1.0089909995122075,0.9723575134810135,0.9396839368096633,0.9609712223808629,0.7443647748294291
1_mirna_full_single_high_conf_205,0.18185138683768814,0.3985458351054648,0.5427122326375531,0.40883703546969785,0.5575103777025888,0.4311573156608321,0.36481001330467816,0.18397207678096827,0.31581311890813957,0.4969490982049323
1_mirna_full_single_high_conf_206,0.8142975028610305,0.8489278606847926,0.8653394883178405,0.8826344010969586,0.8994891761384836,0.9116460163841805,0.825461000245894,0.9888742647512394,1.0251229143780607,0.7708808717376664
1_mirna_full_single_high_conf_207,0.8161122322492971,0.8477918562326934,0.974946130829774,0.9004064310650368,0.9138604443673285,0.9863823768521145,0.8343902033452255,0.9474237646535222,0.9870076291447545,0.8671778657457346
1_mirna_full_single_high_conf_208,0.9054056604669203,0.9286830110858776,0.9788085727729045,0.8872088128153134,0.9138921599810901,1.0399393949997309,0.9272360796792697,0.8734453767374486,0.9214853362153536,0.8610679313283952
1_mirna_full_single_high_conf_209,0.09929696296275137,0.18511516239010647,0.2928853835183174,0.1980967392555694,0.35717144155247704,0.2599531667314742,0.15851955287741115,0.2200126502756368,0.4110952940984545,0.25834474105851324
1_mirna_full_single_high_conf_210,0.894523399779942,0.9247532195517707,0.8514666406690241,0.6229041219156181,0.5323967178019373,0.8004805913010797,0.8793393183397138,0.7380820697348814,0.7106751792173961,0.92026097939825
1_mirna_full_single_high_conf_211,0.9360955563111115,0.9747171956218678,0.8752329473737456,1.0190804638022237,1.0819181827667168,0.9025002559423053,1.0343366471344502,1.0812186049764005,1.0127764428673227,1.0537519422059667
1_mirna_full_single_high_conf_212,0.9215783667308306,0.9786878444754773,0.8615964640460587,0.6754460310733172,0.5309154450907684,0.8213943627719021,0.9127061908476398,0.7471801018414477,0.7228423878869953,0.9459097216005924
1_mirna_full_single_high_conf_213,0.923420766564145,0.9615434979433146,0.9277817463412952,0.95856111325606,1.0063976016557,0.872129969461899,0.9405395293392343,1.0047251101502297,0.9273072009579386,0.9427664561902197
1_mirna_full_single_high_conf_214,0.9786718152904836,1.0327369652506297,0.9533942174318915,0.19478451225672508,0.1881359009973821,0.9435136326063818,0.9682499368348383,0.6602754548906624,0.9794494032361267,0.9497891503955536
1_mirna_full_single_high_conf_215,1.0010409326121308,1.0286934893494768,0.968077929610377,1.0266803984285855,0.9862303715251393,0.9172538882813877,1.0168897830497337,1.1359762017331598,1.0644733980412262,0.9879442423018701
1_mirna_full_single_high_conf_216,1.0084289705685514,0.9753094842833702,1.0469844492644986,1.0161865514360982,1.018803255858308,1.059878944799463,0.9952940204802458,0.7884262476052513,0.8816882907455162,0.9501873908979146
1_mirna_full_single_high_conf_217,0.9619678004952003,1.0086677017069947,0.9648000527638252,0.9482772975050847,0.963954329817622,0.9967337260551374,0.9046480631641993,0.8788591324374133,0.9287134476704869,0.9477605725244045
1_mirna_full_single_high_conf_218,1.0489146844622252,1.0445305788712023,1.0002644915888197,0.6562579565308407,0.6115076381589685,0.9645964263125062,1.0011142827718718,1.0801243268801437,1.0403828633424048,0.9960152241491567
1_mirna_full_single_high_conf_219,1.0061786852795016,0.9890135872553717,0.9814294362375228,0.8994330592229745,0.9130055765872085,1.0882035079783636,0.9400569377253278,0.9046742192293756,1.0296579101932009,0.9121712584613142
1_mirna_full_single_high_conf_220,0.8822998894239156,0.9619154212709251,0.9706684297355792,0.9179974379038418,0.9562742267454389,0.963463292883574,0.9241238988312409,0.8057698767381994,0.8966142590971303,0.8717444059434898
1_mirna_full_single_high_conf_221,0.7915214316924652,0.8942836483487874,0.8399930621567474,0.8682955000859369,0.9285214252486353,0.8544386755997979,0.8499316913601336,0.9301237597804982,0.8296734881068366,0.9119255210452385
1_mirna_full_single_high_conf_222,0.9637079818258065,0.9846626581514037,0.997102810965779,0.94002301810979,0.9690764919500549,1.0435570024084864,0.9336181170687136,0.8093663735558614,0.9335973818068194,0.7995547193106249
1_mirna_full_single_high_conf_223,0.9578482881020175,0.9229985689951553,1.0225540410137623,0.08883768090479774,0.7535601605578499,1.0680212375641185,0.8841400646521231,0.1858706357499418,0.979932396506712,0.8941578867707305
1_mirna_full_single_high_conf_224,1.014540402441033,0.9948537413725562,1.0575430999273037,1.0117539870211203,0.8636728677573795,1.0427399454832338,0.9947909336445253,0.8932338949209974,0.8827269596036269,1.0096318854262543
1_mirna_full_single_high_conf_225,0.8633280810782249,0.9303897946583933,0.8644590158904155,0.9182730792566433,0.9246689402469594,0.9113359131684813,0.9243693237611064,0.6605098339733046,0.6484542835575134,0.8855335064684513
1_mirna_full_single_high_conf_226,1.0736709884835318,1.0047141373791706,1.0788110951003056,1.030523309895777,0.8995360136777498,1.0796520914305192,1.028229240144679,1.007664036268677,0.9713914810015851,1.0308072535470758
1_mirna_full_single_high_conf_227,1.0337976122679178,1.06761203523829,1.0419151738261778,1.0492364980658424,0.9851761205630682,1.0925707628853016,0.9581282610858471,1.0320830282210527,1.0231087681849613,1.002787203487729
1_mirna_full_single_high_conf_228,0.8992645823773792,0.9784123335564567,0.9033266463967982,0.9443137989544319,0.9708875489482967,0.8585089622950923,0.9168741835684693,0.9988698632092041,0.9411899934162695,0.9707746604245067
1_mirna_full_single_high_conf_229,0.10141939434933371,0.1690997039704474,0.29294246142438085,0.14616904710137688,0.31662357855453177,0.21816506700316105,0.12517583855895045,0.15331536792244096,0.20059201411679392,0.19622790969561182
1_mirna_full_single_high_conf_230,1.0140291433785198,1.0999285036028164,1.0164107493646934,1.0398268757547837,1.0741529337125575,1.0117752315561324,1.0203993522642822,1.1470386395034053,1.0631896779199042,1.0643369542122787
1_mirna_full_single_high_conf_231,0.29106900145752146,0.41380065681080574,0.5684303055544595,0.45116922895987904,0.7056609627516517,0.4245239261023103,0.43758729800428897,0.25253315514899927,0.30810681040926774,0.35057031912070313
1_mirna_full_single_high_conf_232,0.9230025272844885,0.8536450474106051,0.8139762921094068,0.8430139572389409,0.8692637786062355,0.8232489747531313,0.7351991512639875,0.7425765219131953,0.7406218758074092,0.8717292183229938
1_mirna_full_single_high_conf_233,0.96727040557218,1.050124903315194,1.0410014038893167,1.0780292045744597,1.0949028667829883,0.9190668033406679,1.064502911181902,1.0347896750508152,0.9683851863015301,1.0681512436586587
1_mirna_full_single_high_conf_234,1.1180685818934977,1.0854942615978767,1.1080964596379224,1.1923936605366798,1.120474146772154,1.0905855643029365,1.0539749263614384,0.9949206659897275,1.07215053502498,1.129531938877843
1_mirna_full_single_high_conf_235,0.7452845038800315,0.8209285707597714,0.8116086510909744,0.8563421773392108,0.8757559750208918,0.7860772772586603,0.8706700209793263,0.851110415295778,0.8386368662935589,0.858200935743952
1_mirna_full_single_high_conf_236,0.9160237990037553,0.9574792195434279,0.9660329077989552,0.9422971851950064,1.0149326665907503,0.9039048935604854,0.9733976483171318,0.8750913934858923,0.8549474723824397,0.9469396997587629
1_mirna_full_single_high_conf_237,0.9638544627787707,0.9964838290177286,0.9699951623247262,0.9421677997122597,0.9515034794455202,0.9475948186790439,0.9552668934097801,0.8025567951429277,0.8175508171543582,0.9048985000249118
1_mirna_full_single_high_conf_238,0.8571840397408779,0.9140258897441949,0.8767062580372702,0.8467915095869203,0.9709542302501789,0.8589464000390983,0.888727603979529,0.7710820073612452,0.7495349723890701,0.8764569086987837
1_mirna_full_single_high_conf_239,0.9630860166968497,0.9632679634379876,0.975968182382526,0.9364065183597226,1.0832843945389392,0.9463549352089117,0.9652243418579881,1.0386451084329436,0.8979270698056251,1.1132131764759472
1_mirna_full_single_high_conf_240,0.8099261768011846,0.8344566404971268,0.7435231268397838,0.7398267105360797,0.8666917081868776,0.8206740133887702,0.8050138743286425,0.906989813723505,0.7458970521608428,0.8811878873429622
1_mirna_full_single_high_conf_241,0.9766524112766436,0.9670248449619094,0.8808141503727835,0.9005385925720245,0.9158764833420421,0.8316636969474537,1.0692279577822479,1.0148495735456182,0.7924341189857538,1.0709265059700515
1_mirna_full_single_high_conf_242,0.7855759343007421,0.8829363261075034,0.7968235104909802,0.8156108757844609,0.858727275345557,0.8127123874472042,0.834690264595825,0.7378211464001208,0.7238355199356034,0.8385040779386634
1_mirna_full_single_high_conf_243,1.0640401451284882,1.0646512330231868,0.9876495619000487,1.0395253664834314,0.9297050197097304,0.9357481962183124,1.1271358640178348,0.9677225002983024,0.9144506631436305,1.0872603054447736
1_mirna_full_single_high_conf_244,0.9876812683485603,0.934163915340964,0.939525221439831,0.8795610579544817,0.9693295504038629,0.9787086558764089,0.903159682010006,0.8393819605743563,0.8924938978137728,0.9630175594802299
1_mirna_full_single_high_conf_245,0.9291128881382736,0.7831720589379751,0.7135324104914433,0.8737287167390955,0.6674247506509389,0.8263846726718204,0.8129531072233288,0.9074336453279862,0.8301736310745039,0.9643103897224243
1_mirna_full_single_high_conf_246,0.6429302115441764,0.6428751584398772,0.6501372691734122,0.7698725677317627,0.7213164182675648,0.6649302959646429,0.7159539080610641,0.6702192290916218,0.6816631209783995,0.44485693283612154
1_mirna_full_single_high_conf_247,1.004871923230573,0.960252023663262,0.9454271242559075,0.9466059505300589,0.96719577745327,0.9713241536282553,0.9438309651717999,1.0157284943605915,0.9751454323047054,0.9727941345778107
1_mirna_full_single_high_conf_248,0.39931411575268344,0.03326120658917755,0.02431825477579921,0.05680221245517286,0.02713868231185143,0.08875589335371926,0.03719037530781588,0.08409809367518768,0.25248012699707784,0.39103172061133196
1_mirna_full_single_high_conf_249,0.9679024884145554,0.9431415266240887,1.0147249857692588,0.9546172175190335,0.9991199153895727,0.986403155645767,0.9696135312100155,0.8296088343002994,0.9096435026708866,0.9377182157617799
1_mirna_full_single_high_conf_250,0.8991771487883758,0.9808864698572097,0.8939766297680195,0.9368886127094649,0.9258892300542626,0.9037120848060579,0.9344424865638706,0.8972555171849496,0.8396954266701698,0.9725830111475714
1_mirna_full_single_high_conf_251,0.9776668522635772,0.8834264900943491,0.8764905066693017,0.8719935067751697,0.9582553077772166,0.8946900283713383,0.901998609299923,1.0264120418036524,0.9084694190149329,0.9051845021497315
1_mirna_full_single_high_conf_252,0.9511006164527475,0.9188723470037627,0.8846500816492807,0.8684886097857782,0.9133004145536767,0.8880118903229018,0.8975700618499894,1.0022960821824707,0.9463000641615054,0.8083050191892963
1_mirna_full_single_high_conf_253,0.16024480149884163,0.933790994416829,0.8554335034476532,0.8512153328228631,0.907548277549574,0.9383682766732824,0.2880949526633529,1.0388817726345978,1.056903893403185,0.12819777698797333
1_mirna_full_single_high_conf_254,0.9618549723757188,0.9669944222932209,0.9528965730183926,0.960368802257183,0.9298036376795596,0.9886024502070337,0.9442731255353342,0.9309726816508539,0.9852775363793793,0.9222577134218224
1_mirna_full_single_high_conf_255,1.0009912736610314,0.9859050869861703,1.0130281282195017,0.9359142956454782,1.005609890454482,1.0727762277716992,0.9471866939266288,0.9991835366480692,1.075634596962438,0.9491737379581694
1_mirna_full_single_high_conf_256,0.7629144170699883,0.7827278875750994,0.8406726599942003,0.8090760934005089,0.761664115993666,0.9368888646773585,0.7059728182509262,0.7365273251113464,0.8808975514126184,0.8094962864121302
1_mirna_full_single_high_conf_257,1.00911419289877,0.9927105379503127,1.0273117899757949,1.0064266598392488,1.032210394003216,1.0179420952174858,0.9736840074231139,1.0450135980601558,1.062671402651808,0.9903716671827448
1_mirna_full_single_high_conf_258,0.9270699357574118,0.968352616587995,0.9824638854863934,0.9212187767259115,0.9137834036000462,0.9284281655654203,1.0071757316809256,0.9783949009984535,0.909961971927267,0.9955380338230453
1_mirna_full_single_high_conf_259,0.333656618344173,0.5051485943947277,0.30406207537011026,0.29865960893780097,0.7823436697106472,0.6548718398937625,0.13990888504726373,0.2780309400829177,0.768805203717315,0.8958155808773582
1_mirna_full_single_high_conf_260,0.9823857297731162,0.9602565530546074,0.9853883609344979,0.9654406548314486,1.0051806353142323,0.9164685828919403,0.9416700016756974,0.8913654444737356,0.913649531992503,0.985961450826039
1_mirna_full_single_high_conf_261,0.6015636018707782,0.6924930149991284,0.4190757870153503,0.43547948005656933,0.8178015079925223,0.707555956642887,0.17471416248533012,0.3413892670505585,0.8251992128991591,0.9644987524127155
1_mirna_full_single_high_conf_262,0.9502948830558224,1.0408952927407888,0.974481303558294,0.9375439237999176,1.038437726973352,0.9583745279563689,0.9546633642495248,0.8130225740525462,0.7951145519837706,0.9665394666601432
1_mirna_full_single_high_conf_263,0.8773189215271027,0.9116288312614242,0.8589819244945416,0.8870126061514718,0.8973676376687199,0.9057637238669604,0.9328026668362295,0.9527448813505239,0.9408899436817959,0.9216734068922486
1_mirna_full_single_high_conf_264,0.940182911751846,0.9819195593353901,0.9118034817172674,0.9544424096732048,0.8528802312319321,0.9732406591635764,0.8914298481286926,0.8973981626010089,0.9565569606585529,0.9505845524086994
1_mirna_full_single_high_conf_265,0.4110470695018511,0.1076399569532909,0.13061299236761686,0.1151180554054857,0.23317769441670075,0.21890555970036685,0.11116796169278464,0.3537528522346651,0.493614268586636,0.5599390392919857
1_mirna_full_single_high_conf_266,1.0354557145919132,0.9209915438296131,1.0347619762151643,0.9695144427338018,0.9643722556360229,0.9729469136054212,1.002430785088922,0.892395170604603,0.8389872440617381,1.0257381890209922
1_mirna_full_single_high_conf_267,0.863087278995189,0.5219236433628947,0.5431139528096018,0.4635953009581194,0.8433378800376985,0.8686557938019979,0.8819938793436013,0.6403636850638333,0.6400005589650988,0.8693255314572907
1_mirna_full_single_high_conf_268,0.9686684506542868,0.9813556665826955,0.9313082012224778,0.8823487443179777,0.967970295855903,0.952457857948415,0.9388368697699411,0.8845292173595334,0.8440655783056132,0.938637734710377
1_mirna_full_single_high_conf_269,0.8440111640582405,0.8705424758507289,0.8770108888787632,0.8640389548228193,0.8889887389237074,0.8999945980606813,0.8569007656716534,0.7531248950243475,0.8765538240242209,0.8206056156948668
1_mirna_full_single_high_conf_270,0.929818803960047,1.0060128368635308,0.8692986277015157,1.0266263201469645,1.0517466991181927,0.8887150822488588,1.0076596806847378,0.8120817811498571,0.8468244810356095,1.0407982715198478
1_mirna_full_single_high_conf_271,0.901294079072333,0.8789122915901925,0.8362405671435359,0.8631568375271915,0.9417368121295616,0.7959439757648381,0.8860723223173731,0.7313793446259075,0.7784043795151917,0.9304892166564948
1_mirna_full_single_high_conf_272,0.9353725888668707,0.937658619988629,0.8851490901700225,0.9658020194574188,0.9519527894128438,0.8571798563078411,0.9088585882845235,0.9124273532070339,0.9411242778898871,0.9082811050678933
1_mirna_full_single_high_conf_273,0.797339461595146,0.22435929832044846,0.2254848812569023,0.28207450475699136,0.25773354615742505,0.5753445312669169,0.15497023534677995,0.8422087160776166,0.7621958347551601,0.6360783545591934
1_mirna_full_single_high_conf_274,0.8094727261631147,0.8319778324513689,0.8562675651328715,0.8551047184265738,0.8895350534400293,0.8869068831622146,0.8490288875165249,0.7878855616393972,0.8226752745955627,0.8436402508852636
1_mirna_full_single_high_conf_275,0.9295595108505427,0.9417026053996472,0.8823692422477691,0.9326572000337178,0.916171340938941,0.8651798612438152,0.9337984760626646,0.9719950886610348,0.8636069891706044,0.9520076503732109
1_mirna_full_single_high_conf_276,1.0294846772878017,0.8466959921969361,1.0182511602666617,0.919545844688426,1.0062067293273504,1.0440018687023909,0.8021230457095254,1.0322421987311883,0.9905201515100521,0.9908658157565197
1_mirna_full_single_high_conf_277,0.7386934913799071,0.1729708853331277,0.1922441683318598,0.2728716205963332,0.3408779461442228,0.6593787123177961,0.10837693440462678,0.6639510784368273,0.7044642682242082,0.34619349872396676
1_mirna_full_single_high_conf_278,0.876373375302311,0.8517105150591993,0.8641057779664573,0.9191511135773576,0.9018289524022307,0.8246220902503256,0.8857548593414524,0.89357959751393,0.8610238266724916,0.8623239556629817
